"withinblocktrial","block","block_repetition","rt","resp","cor","cresp","conf_press","cj","rtconf","coherence","slow_trial","manipulation","sub","age","gender","handedness","X","batch","check1","check2","check3","check4"
0,7,1,1.96759500000007,"['n']",1,"right","['0']",6,0.968303699999979,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
1,7,1,2.09912759999997,"['n']",0,"left","['9']",5,0.335106300000007,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
2,7,1,1.4835822,"['c']",1,"left","['9']",5,0.284961400000157,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
3,7,1,2.08332920000021,"['n']",1,"right","['9']",5,0.251454599999761,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
4,7,1,1.35075300000017,"['n']",1,"right","['9']",5,0.218198399999892,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
5,7,1,1.65040369999997,"['c']",1,"left","['9']",5,0.184566599999926,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
6,7,1,0.950695799999721,"['n']",1,"right","['9']",5,0.284043699999984,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
7,7,1,1.61788569999999,"['c']",1,"left","['0']",6,0.318008100000043,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
8,7,1,1.2987919000002,"['n']",0,"left","['2']",2,1.0674896999999,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
9,7,1,1.51758919999975,"['n']",1,"right","['0']",6,0.384910899999795,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
10,7,1,1.69994980000001,"['n']",1,"right","['0']",6,0.483912000000146,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
11,7,1,0.933400100000199,"['n']",1,"right","['0']",6,0.201778800000284,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
12,7,1,1.46764980000034,"['c']",0,"right","['0']",6,0.151576200000363,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
13,7,1,0.91617640000004,"['n']",0,"left","['0']",6,0.183768999999756,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
14,7,1,1.16611460000013,"['n']",1,"right","['0']",6,0.250529500000084,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
15,7,1,1.29997830000002,"['c']",1,"left","['0']",6,0.168825399999605,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
16,7,1,1.78294259999984,"['n']",0,"left","['9']",5,0.202570599999945,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
17,7,1,1.64941040000031,"['c']",1,"left","['9']",5,0.16851429999997,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
18,7,1,1.19964630000004,"['c']",1,"left","['9']",5,0.166367499999978,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
19,7,1,1.76727819999996,"['n']",1,"right","['8']",4,0.449380399999882,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
20,7,1,2.05096430000003,"['c']",1,"left","['0']",6,0.234670499999993,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
21,7,1,0.9492694999999,"['c']",0,"right","['0']",6,0.169032600000264,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
22,7,1,0.699584200000118,"['c']",0,"right","['0']",6,0.135595400000057,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
23,7,1,0.931169899999986,"['c']",0,"right","['0']",6,0.167489899999964,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
24,7,1,1.33398029999989,"['n']",0,"left","['3']",3,0.852331999999933,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
25,7,1,1.0342442000001,"['c']",1,"left","['0']",6,0.218288099999882,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
26,7,1,1.13324469999998,"['n']",1,"right","['0']",6,0.268219600000066,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
27,7,1,2.09943350000003,"['n']",1,"right","['9']",5,0.569048699999712,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
28,7,1,1.75008190000017,"['c']",0,"right","['8']",4,0.684759900000245,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
29,7,1,1.89905320000025,"['c']",1,"left","['9']",5,0.552375700000084,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
30,7,1,1.58305019999989,"['c']",0,"right","['9']",5,0.433935699999893,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
31,7,1,2.41617709999991,"['c']",1,"left","['9']",5,1.05005530000017,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
32,7,1,2.85154409999996,"['c']",1,"left","['9']",5,0.71794779999982,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
33,7,1,1.44928759999993,"['c']",1,"left","['8']",4,0.651256999999987,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
34,7,1,0.950423599999795,"['c']",1,"left","['0']",6,0.301439099999698,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
35,7,1,1.05043509999996,"['c']",1,"left","['0']",6,0.18472759999986,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
36,7,1,0.900079400000322,"['c']",1,"left","['0']",6,0.168174500000077,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
37,7,1,1.38304190000008,"['c']",1,"left","['8']",4,0.534782100000029,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
38,7,1,0.998272400000133,"['n']",1,"right","['9']",5,0.384763699999894,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
39,7,1,1.01630779999959,"['c']",1,"left","['9']",5,0.300976700000319,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
40,7,1,0.699607000000015,"['n']",1,"right","['9']",5,0.401836200000162,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
41,7,1,2.20086290000017,"['n']",0,"left","['8']",4,0.701368699999875,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
42,7,1,1.05014290000008,"['c']",1,"left","['0']",6,0.451387999999952,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
43,7,1,0.800460699999803,"['c']",1,"left","['0']",6,0.235209400000258,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
44,7,1,1.11790939999992,"['c']",0,"right","['8']",4,0.717307599999913,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
45,7,1,0.998742200000379,"['n']",1,"right","['8']",4,0.250490899999932,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
46,7,1,1.03497650000008,"['c']",1,"left","['9']",5,0.217813599999772,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
47,7,1,0.866245700000036,"['c']",1,"left","['9']",5,0.166582700000163,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
48,7,1,1.36528009999984,"['n']",1,"right","['9']",5,0.368894499999897,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
49,7,1,0.933896700000332,"['c']",0,"right","['9']",5,0.168399799999861,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
50,7,1,0.817479400000138,"['c']",1,"left","['9']",5,0.318138900000122,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
51,7,1,1.05023990000018,"['n']",1,"right","['9']",5,0.251263600000129,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
52,7,1,1.4501323999998,"['c']",0,"right","['9']",5,0.233130400000391,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
53,7,1,0.882637500000328,"['n']",1,"right","['9']",5,0.218102100000124,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
54,7,1,0.633967800000391,"['n']",1,"right","['0']",6,0.334791699999641,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
55,7,1,0.967023600000175,"['c']",0,"right","['0']",6,0.168368600000122,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
56,7,1,0.750366400000075,"['c']",1,"left","['0']",6,0.218290700000125,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
57,7,1,1.53351460000022,"['n']",0,"left","['0']",6,0.284660799999983,0.1,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
58,7,1,1.11707939999997,"['c']",0,"right","['0']",6,0.150850900000023,0.2,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
59,7,1,0.950581900000088,"['n']",1,"right","['0']",6,0.168126099999881,0.4,0,"AccFast",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
0,8,1,2.55098510000016,"['c']",1,"left","['9']",5,1.20083079999995,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
1,8,1,1.71632899999986,"['n']",1,"right","['0']",6,1.11797120000028,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
2,8,1,1.36647720000019,"['c']",1,"left","['8']",4,1.81771049999998,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
3,8,1,1.45071210000015,"['c']",1,"left","['9']",5,1.76844310000024,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
4,8,1,1.93394949999993,"['c']",1,"left","['8']",4,0.967776299999969,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
5,8,1,1.18376669999998,"['c']",1,"left","['9']",5,0.484476799999811,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
6,8,1,1.89962839999998,"['c']",1,"left","['9']",5,1.43442469999991,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
7,8,1,1.93273369999997,"['n']",1,"right","['9']",5,0.801509500000066,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
8,8,1,1.31698730000016,"['n']",1,"right","['9']",5,0.634796100000131,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
9,8,1,3.71648440000035,"['n']",1,"right","['9']",5,1.73254919999999,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
10,8,1,1.7660565000001,"['c']",0,"right","['0']",6,0.66936510000005,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
11,8,1,2.71647529999973,"['c']",0,"right","['3']",3,0.652140000000145,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
12,8,1,2.83298650000006,"['c']",1,"left","['8']",4,1.31859470000018,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
13,8,1,2.76769439999998,"['n']",0,"left","['8']",4,1.50005479999982,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
14,8,1,1.71645519999993,"['c']",1,"left","['8']",4,0.917878200000359,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
15,8,1,2.46629499999972,"['c']",0,"right","['9']",5,1.00132889999986,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
16,8,1,1.48254799999995,"['c']",1,"left","['0']",6,0.433836299999712,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
17,8,1,1.1503917,"['c']",0,"right","['0']",6,0.783395999999811,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
18,8,1,1.7347477000003,"['c']",1,"left","['9']",5,0.484785300000112,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
19,8,1,1.11562780000031,"['c']",0,"right","['0']",6,0.98579380000001,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
20,8,1,0.867263199999798,"['c']",1,"left","['0']",6,0.368193499999961,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
21,8,1,2.65018520000012,"['n']",1,"right","['8']",4,0.767320299999938,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
22,8,1,1.26760839999997,"['c']",1,"left","['8']",4,0.70155160000013,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
23,8,1,1.20042569999987,"['c']",0,"right","['8']",4,0.351387799999884,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
24,8,1,2.43304690000014,"['n']",1,"right","['9']",5,0.684555499999988,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
25,8,1,2.44903220000015,"['n']",1,"right","['0']",6,0.835438300000078,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
26,8,1,0.983725500000219,"['c']",0,"right","['0']",6,1.16803329999993,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
27,8,1,1.7008335999999,"['n']",1,"right","['8']",4,1.31677910000008,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
28,8,1,3.16713290000007,"['n']",0,"left","['9']",5,0.617135999999846,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
29,8,1,2.03254729999981,"['c']",1,"left","['9']",5,1.06867330000023,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
30,8,1,1.23393179999994,"['n']",1,"right","['0']",6,0.901367400000254,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
31,8,1,1.38239359999989,"['c']",1,"left","['8']",4,0.967987900000026,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
32,8,1,1.46784620000017,"['n']",1,"right","['9']",5,1.03445430000011,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
33,8,1,3.03395189999992,"['n']",0,"left","['0']",6,0.984686299999794,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
34,8,1,1.06633009999996,"['n']",0,"left","['9']",5,0.50111169999991,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
35,8,1,1.11696849999998,"['n']",1,"right","['9']",5,0.517860500000097,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
36,8,1,0.849511899999925,"['n']",0,"left","['9']",5,0.234894199999871,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
37,8,1,0.932636600000023,"['n']",1,"right","['0']",6,0.819201199999952,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
38,8,1,1.28350610000007,"['n']",1,"right","['9']",5,0.566995299999689,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
39,8,1,1.16776249999975,"['n']",1,"right","['9']",5,0.851464600000327,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
40,8,1,0.93373769999971,"['n']",0,"left","['8']",4,0.616725299999871,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
41,8,1,0.984434200000123,"['n']",0,"left","['9']",5,0.550803799999812,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
42,8,1,1.43400280000014,"['n']",1,"right","['0']",6,0.518171700000039,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
43,8,1,1.79971350000005,"['n']",0,"left","['0']",6,0.501496899999893,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
44,8,1,1.53522369999973,"['n']",1,"right","['9']",5,0.767207700000199,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
45,8,1,1.66774979999991,"['n']",1,"right","['0']",6,0.734515699999974,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
46,8,1,2.30042390000017,"['n']",0,"left","['9']",5,0.717708399999992,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
47,8,1,1.40007960000003,"['n']",1,"right","['9']",5,0.484886200000346,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
48,8,1,1.08308259999967,"['n']",1,"right","['8']",4,0.701361100000213,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
50,8,1,1.26756459999979,"['n']",0,"left","['9']",5,0.718258400000195,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
51,8,1,1.31638580000026,"['n']",0,"left","['8']",4,0.650106400000368,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
52,8,1,1.16666590000023,"['n']",0,"left","['8']",4,0.602024799999981,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
53,8,1,1.61740480000026,"['c']",1,"left","['2']",2,1.08485109999992,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
54,8,1,1.19928479999999,"['c']",0,"right","['8']",4,0.418960200000129,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
55,8,1,1.08343740000009,"['c']",1,"left","['8']",4,0.399555999999848,0.1,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
56,8,1,1.03481170000032,"['c']",0,"right","['8']",4,0.501331100000243,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
57,8,1,1.51686100000006,"['c']",0,"right","['3']",3,1.53475879999996,0.4,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
58,8,1,3.56647389999989,"['n']",0,"left","['9']",5,0.634900500000185,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
59,8,1,3.65014920000021,"['n']",0,"left","['9']",5,0.66741890000003,0.2,0,"AccAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
0,9,1,0.716621200000191,"['n']",0,"left","['9']",5,0.801835499999925,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
1,9,1,0.750586999999996,"['n']",1,"right","['8']",4,1.58437850000018,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
2,9,1,0.382549800000106,"['n']",1,"right","['8']",4,1.7185543999999,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
3,9,1,0.400216999999884,"['n']",0,"left","['8']",4,1.28529579999986,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
4,9,1,0.483963099999983,"['n']",1,"right","['8']",4,0.651411100000132,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
5,9,1,0.533428099999583,"['c']",0,"right","['8']",4,0.516966499999853,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
6,9,1,0.633741799999825,"['c']",1,"left","['0']",6,1.10122439999986,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
7,9,1,0.834415599999829,"['n']",1,"right","['0']",6,0.91743329999963,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
8,9,1,1.01683610000009,"['n']",1,"right","['9']",5,3.09982909999962,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
9,9,1,0.49902770000017,"['n']",1,"right","['9']",5,1.00156160000006,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
10,9,1,0.966141400000197,"['c']",1,"left","['0']",6,0.950690599999689,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
11,9,1,0.700163199999679,"['n']",0,"left","['0']",6,3.16762719999997,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
12,9,1,0.600136900000052,"['n']",1,"right","['9']",5,1.11672920000001,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
13,9,1,0.699733500000093,"['n']",1,"right","['9']",5,2.71808359999977,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
14,9,1,0.766030299999784,"['n']",1,"right","['9']",5,2.53535060000013,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
15,9,1,1.06614290000016,"['c']",0,"right","['0']",6,0.951149500000156,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
16,9,1,0.683841800000209,"['n']",1,"right","['0']",6,0.451141300000018,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
17,9,1,0.967157600000064,"['c']",1,"left","['0']",6,0.351430800000344,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
18,9,1,0.700489500000003,"['n']",1,"right","['0']",6,0.351188199999797,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
19,9,1,0.748569899999893,"['n']",1,"right","['9']",5,4.31894879999982,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
20,9,1,0.650675599999886,"['n']",1,"right","['9']",5,2.85029420000001,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
21,9,1,1.3660734,"['c']",1,"left","['8']",4,0.785793999999896,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
22,9,1,1.2503200000001,"['c']",1,"left","['9']",5,3.8844095999998,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
23,9,1,0.667627000000266,"['n']",1,"right","['0']",6,1.10142020000012,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
24,9,1,0.683871700000054,"['c']",1,"left","['3']",3,4.10096460000022,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
25,9,1,0.732636400000047,"['c']",1,"left","['8']",4,1.38548620000029,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
26,9,1,0.583776200000102,"['n']",1,"right","['9']",5,1.21799629999987,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
27,9,1,0.933422900000096,"['c']",0,"right","['1']",1,1.151073,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
28,9,1,1.66774179999993,"['n']",0,"left","['9']",5,1.75141160000021,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
29,9,1,0.800282199999856,"['c']",1,"left","['3']",3,2.95144389999996,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
30,9,1,0.550800299999992,"['n']",0,"left","['9']",5,4.40110279999999,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
31,9,1,0.966836200000216,"['c']",1,"left","['8']",4,2.78261010000006,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
32,9,1,2.05013559999998,"['c']",0,"right","['8']",4,3.11787030000005,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
33,9,1,0.601424800000132,"['n']",1,"right","['9']",5,1.13496759999998,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
34,9,1,0.833711199999925,"['c']",1,"left","['9']",5,0.55135220000011,0.4,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
35,9,1,0.616842300000371,"['n']",1,"right","['0']",6,0.70194279999987,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
36,9,1,0.500439399999777,"['n']",0,"left","['9']",5,0.701741899999888,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
37,9,1,0.584708300000329,"['n']",1,"right","['8']",4,0.701224999999795,0.2,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
38,9,1,0.483052799999768,"['n']",1,"right","['2']",2,1.23517549999997,0.1,0,"FastAcc",23,18,"Woman","Right",NA,10,TRUE,TRUE,TRUE,TRUE
